개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,Latitude,Longitude,축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,진료시간,위치정보,홈페이지
3080000,3.08E+17,20130222,,1,영업/정상,0,정상,,,,,02-983-7000,23.8,,서울특별시 강북구 미아동 777-3 ,서울특별시 강북구 삼양로 252 (미아동),1122,봉식동물병원,2020-11-05 11:18,U,40:00.0,,37.6258596,127.018478,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3080000,3.08E+17,20071023,,1,영업/정상,0,정상,,,,,980-2340,49.49,,"서울특별시 강북구 미아동 813번지 지층 1-2, 1-3호 110동 ","서울특별시 강북구 삼양로19길 25, 110동 지층 1-2,1-3호 (미아동, 삼성래미안트리베라1차아파트)",1200,삼성동물병원,2019-03-08 9:50,U,40:00.0,,37.6137645,127.0208503,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3080000,3.08E+17,20140206,,1,영업/정상,0,정상,,,,,02-987-7588,77.4,,서울특별시 강북구 미아동 839-223번지 1층 ,"서울특별시 강북구 솔샘로 203-2, 1층 (미아동)",1187,스마트 동물병원,2019-03-08 9:57,U,40:00.0,,37.6203036,127.0153474,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3080000,3.08E+17,20041208,,1,영업/정상,0,정상,,,,,985-7525,0,,서울특별시 강북구 번동 309번지 덕수빌딩 1층 ,"서울특별시 강북구 오현로 194 (번동, 덕수빌딩 1층)",1224,강북동물병원,2019-03-08 9:48,U,40:00.0,,37.6288122,127.0398991,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3080000,3.08E+17,2015-08-18,,1,영업/정상,0,정상,,,,,02-993-8266,0,,서울특별시 강북구 수유동 340-2,"서울특별시 강북구 삼양로117길 5, 1층 (수유동)",1033,꼬마동물병원,2024-01-08 17:56,U,00:00.0,,37.6433947,127.0156996,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,2020-08-25,,1,영업/정상,0,정상,,,,,02-443-6933,0,,서울특별시 송파구 오금동 151-1 재상빌딩,"서울특별시 송파구 동남로 282, 재상빌딩 1층 (오금동)",5740,채움동물의료센터,2023-07-21 17:22,U,03:00.0,,37.500539,127.1370831,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3080000,3.08E+17,20090707,,1,영업/정상,0,정상,,,,,903-5525,0,,서울특별시 강북구 수유동 472-268번지 예향교회 1층 ,"서울특별시 강북구 삼양로 336, 예향교회 1층 (수유동)",1111,보노보노동물병원,2019-03-08 9:52,U,40:00.0,,37.6334469,127.0177428,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3080000,3.08E+17,20090925,,1,영업/정상,0,정상,,,,,988-6543,562.43,,서울특별시 강북구 미아동 1318번지 ,서울특별시 강북구 월계로 53 (미아동),1237,호 동물병원,2019-03-08 9:53,U,40:00.0,,37.6119322,127.0353652,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3080000,3.08E+17,20100917,,1,영업/정상,0,정상,,,,,02-986-9875,42.34,,서울특별시 강북구 미아동 812번지 래미안트리베라 201동 116호 ,"서울특별시 강북구 삼양로27길 19 (미아동, 래미안트리베라 201동 116호)",1195,쿠키동물병원,2020-05-18 14:39,U,40:00.0,,37.6173606,127.0203693,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20140310,,1,영업/정상,0,정상,,,,,02-905-9119,,,서울특별시 도봉구 쌍문동 716-31번지 ,"서울특별시 도봉구 도봉로 603, 1층, 지층 (쌍문동)",1392,별난동물병원,2014-03-10 10:38,I,59:59.0,,37.6585924,127.0403051,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20170720,,1,영업/정상,0,정상,,,,,906-7575,235.34,,서울특별시 도봉구 창동 650-11번지 ,서울특별시 도봉구 도봉로110다길 20 (창동),1459,트윈스동물병원,2019-04-29 15:13,U,40:00.0,,37.6453593,127.0337003,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20171024,,1,영업/정상,0,정상,,,,,954-6990,0,,서울특별시 도봉구 도봉동 62-43번지 도봉투웨니퍼스트2단지 ,"서울특별시 도봉구 도봉로180길 28, 도봉투웨니퍼스트2단지 (도봉동)",1320,해봄동물병원,2019-04-29 15:13,U,40:00.0,,37.6826104,127.0475778,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20090303,,1,영업/정상,0,정상,,,,,996-8275,38.8,,서울특별시 도봉구 창동 749-16번지 ,"서울특별시 도봉구 도봉로 618, 108호 (창동)",1397,행복한동물병원,2019-03-07 9:13,U,40:00.0,,37.6594299,127.0417786,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3240000,3.24E+17,20170726,,1,영업/정상,0,정상,,,,,02-472-7579,0,,서울특별시 강동구 성내동 244-2,서울특별시 강동구 천호대로 1122 (성내동),5373,강동24시 SKY 동물의료센터,2022-07-25 9:01,U,07:00.0,,37.5304933,127.128992,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20130313,,1,영업/정상,0,정상,,,,,02-6402-0365,0,,서울특별시 도봉구 방학동 713-35 ,서울특별시 도봉구 방학로 54 (방학동),1335,365동물병원,2020-07-25 14:33,U,40:00.0,,37.6629674,127.0463638,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20210421,,1,영업/정상,0,정상,,,,,269547544,74.13,,서울특별시 도봉구 쌍문동 256 에벤에셀아파트 ,"서울특별시 도봉구 해등로 255, 101동 1층 121~123호 (쌍문동, 에벤에셀아파트)",1429,보듬동물병원,2021-04-21 11:36,I,22:58.0,,37.6573677,127.0282385,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20021126,,1,영업/정상,0,정상,,,,,3491-4748,56.64,,서울특별시 도봉구 방학동 665-11번지 2통6반 삼익세라믹아파트 105동 503호,서울특별시 도봉구 방학로 162 (방학동),1356,가나동물병원,2015-10-21 10:08,I,59:59.0,,37.6627137,127.0340988,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,19900919,,1,영업/정상,0,정상,,,,,900-9929,66.24,,서울특별시 도봉구 쌍문동 356번지 12통7반 삼익빌라 101동 403호,서울특별시 도봉구 도봉로 469 (쌍문동),1447,퓨리나동물병원,2015-09-24 8:40,I,59:59.0,,37.6533557,127.0271003,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,19941223,,1,영업/정상,0,정상,,,,,992-9414,20.65,,서울특별시 도봉구 창동 635-42번지 20통1반 건영캐스빌아파트 101동 1201호,서울특별시 도봉구 덕릉로 230 (창동),1473,신창동물병원,2015-07-29 11:40,I,59:59.0,,37.6382682,127.0379928,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,19950707,,1,영업/정상,0,정상,,,,,3491-7060,32.2,,서울특별시 도봉구 방학동 664-11번지 15통5반 101호,서울특별시 도봉구 도당로 63 (방학동),1356,화신종합동물병원,2020-02-24 16:02,U,40:00.0,,37.6637936,127.0346527,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,19990526,,1,영업/정상,0,정상,,,,,992-0074,39.25,,서울특별시 도봉구 창동 568-5번지 ,서울특별시 도봉구 덕릉로 256 (창동),1474,한빛동물병원,2017-10-24 16:27,I,59:59.0,,37.6401894,127.0397903,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20190418,,1,영업/정상,0,정상,,,,,6369-0075,,,서울특별시 도봉구 도봉동 623-103번지 1층 ,"서울특별시 도봉구 마들로 695, 1층 (도봉동)",1328,빛가온동물병원,2019-04-18 15:03,I,20:25.0,,37.6721946,127.0463662,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20200212,,1,영업/정상,0,정상,,,,,02-2135-6575,0,,서울특별시 송파구 가락동 479 헬리오시티,"서울특별시 송파구 송파대로 345, 3B동 28,29호 (가락동, 헬리오시티)",5698,헬리오동물병원,2022-12-05 13:59,U,07:00.0,,37.5011537,127.1235165,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,2018-01-04,,1,영업/정상,0,정상,,,,,997-0075,392.72,,서울특별시 도봉구 쌍문동 45-8,서울특별시 도봉구 해등로 184 (쌍문동),1394,태일동물치과병원,2023-05-02 17:32,U,04:00.0,,37.6579363,127.0364245,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,2019-09-05,,1,영업/정상,0,정상,,,,,955-6530,0,,서울특별시 도봉구 도봉동 636-12 킴스타워,"서울특별시 도봉구 마들로 664, 킴스타워 2층 (도봉동)",1330,김미경 동물병원,2023-05-08 17:17,U,00:00.0,,37.6694186,127.0464995,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,2019-04-10,,1,영업/정상,0,정상,,,,,3491-8000,,,서울특별시 도봉구 방학동 680-1 1층,"서울특별시 도봉구 도봉로 669, 1층 (방학동)",1346,현대종합동물병원,2023-07-25 9:43,U,07:00.0,,37.6644014,127.0420621,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3110000,3.11E+17,2019-05-07,,1,영업/정상,0,정상,,,,,02-6964-8276,0,,서울특별시 은평구 녹번동 215,서울특별시 은평구 은평로 213 (녹번동),3383,치유동물의료센터,2024-01-08 14:14,U,00:00.0,,37.6014138,126.9313495,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20181018,,1,영업/정상,0,정상,,,,,993-0075,0,,서울특별시 도봉구 창동 661-64,"서울특별시 도봉구 도봉로 502, 1층 (창동)",1453,둘리동물병원,2022-07-11 17:23,U,03:00.0,,37.6500753,127.0359277,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,19991202,,1,영업/정상,0,정상,,,,,3494-0075,59,,서울특별시 도봉구 방학동 653-17,서울특별시 도봉구 도봉로 723 (방학동),1350,방학동물병원,2022-07-28 14:17,U,00:00.0,,37.6634816,127.0470847,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20050113,,1,영업/정상,0,정상,,,,,902-7582,57,,서울특별시 도봉구 쌍문동 88-115 1층,"서울특별시 도봉구 도봉로 499, 1층 (쌍문동)",1442,삼성동물종합병원,2022-08-18 7:49,U,00:00.0,,37.6502287,127.0352898,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3090000,3.09E+17,20151203,,1,영업/정상,0,정상,,,,,3494-0075,0,,서울특별시 도봉구 방학동 653-17 3층 ,"서울특별시 도봉구 도봉로 723, 3층 (방학동)",1350,방학동물외과센터,2021-12-16 17:31,U,40:00.0,,37.6690944,127.0432012,동물병원,,,0,0,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20020806,,1,영업/정상,0,정상,,,,,02-932-7582,0,,서울특별시 노원구 상계동 71-225번지 23통5반 ,서울특별시 노원구 덕릉로 810-1 (상계동),1646,당고개동물병원,2019-03-12 9:05,U,40:00.0,,37.6689857,127.0803196,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20021230,,1,영업/정상,0,정상,,,,,952-0089,26.25,,서울특별시 노원구 상계동 2-1번지 부영(아) 109-1903 ,"서울특별시 노원구 동일로 1530 (상계동, 다모아빌딩)",1674,참동물병원,2019-11-05 17:57,U,40:00.0,,37.6649964,127.0580145,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20030130,,1,영업/정상,0,정상,,,,,935-7588,0,,서울특별시 노원구 상계동 430-13번지 ,서울특별시 노원구 노원로34길 76 (상계동),1679,한강동물병원,2016-10-24 10:39,I,59:59.0,,37.6624675,127.0660687,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20040401,,1,영업/정상,0,정상,,,,,971-7511,33,,서울특별시 노원구 공릉동 441-152 1층 ,"서울특별시 노원구 동일로192길 87, 1층 (공릉동)",1833,수피아동물병원,2021-10-25 13:52,U,40:00.0,,37.6277024,127.0775641,동물병원,,,0,0,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20060127,,1,영업/정상,0,정상,,,,,952-6426,47.2,,서울특별시 노원구 중계동 413-9 두림빌딩 102호,"서울특별시 노원구 덕릉로 589, 두림빌딩 102호 (중계동)",1708,엘케이동물병원,2021-07-14 17:40,U,40:00.0,,37.6505005,127.090782,동물병원,,,0,0,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20060407,,1,영업/정상,0,정상,,,,,937-9724,28.66,,서울특별시 노원구 상계동 11-410번지 태성빌라 202호 ,"서울특별시 노원구 동일로 1622 (상계동, 유성상가)",1630,수락 동물병원,2019-11-05 17:57,U,40:00.0,,37.6302524,127.0694461,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20060628,,1,영업/정상,0,정상,,,,,949-7512,67.15,,서울특별시 노원구 공릉동 227-68번지 ,서울특별시 노원구 화랑로 473 (공릉동),1803,화랑동물병원,2016-05-17 17:03,I,59:59.0,,37.6192853,127.0796454,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20081010,,1,영업/정상,0,정상,,,,,978-4775,29.84,,서울특별시 노원구 중계동 947-16번지 38통5반 3층 ,"서울특별시 노원구 섬밭로 258 (중계동, 건영옴니백화점)",1779,웰리스 동물병원,2019-07-22 13:07,U,40:00.0,,37.6388263,127.0647546,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20081216,,1,영업/정상,0,정상,,,,,,0,,서울특별시 노원구 월계동 331-1   번지 신세계이마트 2층 ,,,로얄벳 동물병원,2008-12-16 14:47,I,59:59.0,,,,동물병원,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20100716,,1,영업/정상,0,정상,,,,,905-7588,0,,서울특별시 노원구 월계동 3-94번지 드림빌 201호 ,서울특별시 노원구 월계로 333 (월계동),1879,아란종합동물병원,2017-03-08 17:06,I,59:59.0,,37.6273402,127.0618582,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20111031,,1,영업/정상,0,정상,,,,,976-7582,0,,서울특별시 노원구 공릉동 494-17번지 영운빌딩 1층 ,"서울특별시 노원구 동일로 1051 (공릉동, 영운빌딩 1층)",1857,스마일플러스동물병원,2017-09-28 9:49,I,59:59.0,,37.6237517,127.0732642,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,19941010,,1,영업/정상,0,정상,,,,,973-5959,40,,서울특별시 노원구 중계동 503번지 시영1단지B상가 118호,"서울특별시 노원구 동일로207길 17, 118호 (중계동, 시영1단지B상가 )",1778,롯데동물병원,2016-10-24 13:36,I,59:59.0,,37.6524246,127.0816387,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,19990521,,1,영업/정상,0,정상,,,,,02-932-6658,0,,서울특별시 노원구 상계동 1110번지 42통7반 두산아파트 111동 1107호,"서울특별시 노원구 동일로 1649 (상계동, 윤일빌딩)",1608,은빛동물병원,2019-03-12 9:04,U,40:00.0,,37.4860176,127.0210232,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20181109,,1,영업/정상,0,정상,,,,,02-930-7161,0,,서울특별시 노원구 상계동 1025-32번지 1층 ,"서울특별시 노원구 동일로 1626, 1층 (상계동)",1630,서정동물병원,2019-04-25 14:10,U,40:00.0,,37.6735706,127.055823,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20180816,,1,영업/정상,0,정상,,,,,02-2203-7975,0,,서울특별시 송파구 석촌동 2-9 금보 2층,"서울특별시 송파구 삼학사로 88, 금보 2층 (석촌동)",5612,잠실베스트동물병원 수술재활센터,2022-12-05 13:55,U,07:00.0,,37.5049771,127.097397,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,2020-02-04,,1,영업/정상,0,정상,,,,,02-971-5955,74.17,,서울특별시 노원구 공릉동 596-5,"서울특별시 노원구 동일로 1014, 1층, 2층 (공릉동)",1848,골드퍼피동물병원 공릉점,2024-01-17 13:21,U,09:00.0,,37.6205831,127.0749431,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20190821,,1,영업/정상,0,정상,,,,,02-931-1333,311.65,,서울특별시 노원구 상계동 763-5 ,서울특별시 노원구 동일로 1333 (상계동),1767,브이아이피 동물의료센터,2021-04-19 9:47,U,40:00.0,,37.6478258,127.0623291,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20220314,,1,영업/정상,0,정상,,,,,02-936-5500,0,,서울특별시 노원구 상계동 964-5 부흥빌딩 ,"서울특별시 노원구 동일로 1598, 부흥빌딩 1, 2층 (상계동)",1631,노원 바른 동물의료센터,2022-03-14 15:25,I,22:36.0,,37.6710607,127.0564347,동물병원,,,0,0,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20211001,,1,영업/정상,0,정상,,,,,02-952-9111,,,서울특별시 노원구 상계동 1025-31 1층 ,"서울특별시 노원구 동일로 1636, 1층 (상계동)",1630,나우동물의료센터,2021-10-01 16:17,I,22:47.0,,37.6744018,127.0556148,동물병원,,,0,0,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20120601,,1,영업/정상,0,정상,,,,,939-7579,0,,"서울특별시 노원구 중계동 360-9 두타빌 A동 111,112호 ","서울특별시 노원구 한글비석로 245 (중계동, 두타빌 A동 111,112호)",1743,중계이오동물병원,2021-08-12 15:27,U,40:00.0,,37.649542,127.0763583,동물병원,,,0,0,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20120827,,1,영업/정상,0,정상,,,,,951-7707,0,,서울특별시 노원구 중계동 361번지 ,서울특별시 노원구 노원로 330 (중계동),1746,펫가든,2016-05-17 17:07,I,59:59.0,,37.646548,127.0710901,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,20130115,,1,영업/정상,0,정상,,,,,977-0275,0,,서울특별시 노원구 공릉동 362-3번지 ,서울특별시 노원구 동일로 1104 (공릉동),1839,엔젤동물병원,2016-05-17 17:08,I,59:59.0,,37.6304722,127.0909904,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3100000,3.10E+17,19990820,,1,영업/정상,0,정상,,,,,931-1575,49.58,,서울특별시 노원구 중계동 450번지 ,"서울특별시 노원구 한글비석로 363, 종로약국 (중계동)",1699,은마로동물병원,2019-08-05 9:14,U,40:00.0,,37.6636357,127.0685135,동물병원,,,0,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20180413,,1,영업/정상,0,정상,,,,,02-431-7575,0,,"서울특별시 송파구 장지동 881-5 에스비트램스퀘어 203,204호","서울특별시 송파구 위례광장로 200, 에스비트램스퀘어 203,204호 (장지동)",5849,위례S동물의료센터,2022-12-05 13:53,U,07:00.0,,37.4812597,127.1428449,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
3230000,3.23E+17,20180212,,1,영업/정상,0,정상,,,,,02-403-7582,0,,서울특별시 송파구 문정동 624 송파아이파크 1동 E204호,"서울특별시 송파구 법원로 55, 송파아이파크 1층 E204호 (문정동)",5841,송파데일리동물병원,2022-12-05 13:53,U,07:00.0,,37.4798679,127.1217483,,,,,,"월
10:00 - 18:30
화
10:00 - 18:30
수
10:00 - 18:30
목
10:00 - 18:30
금
10:00 - 18:30
토
10:00 - 17:00
일
정기휴무 (매주 일요일)",,
